Dataset,Model,Seed,Fold,NoiseLevel,Accuracy,Precision,F1,Recall
HCDR,MEPL_ER,0,5,1000.0,0.506662333441664,0.5091402921641881,0.47213038053649403,0.5067455096827944
HCDR,MEPL_ER,1,1,0.001,0.6660168940870695,0.66605727751278,0.6659965875365281,0.6660168940870695
HCDR,MEPL_ER,1,1,0.01,0.6643924626380767,0.6644980988593155,0.6643385744702885,0.6643924626380766
HCDR,MEPL_ER,1,1,0.1,0.6387264457439896,0.6414097746706909,0.6370044351870903,0.6387264457439896
HCDR,MEPL_ER,1,1,1.0,0.5454840805717999,0.5455422456854715,0.5453389108863116,0.5454840805717999
HCDR,MEPL_ER,1,1,10.0,0.5269655620532814,0.53161148097352,0.5089222159495348,0.5269655620532814
HCDR,MEPL_ER,1,1,100.0,0.5276153346328785,0.533838682491421,0.5048492645448064,0.5276153346328785
HCDR,MEPL_ER,1,1,1000.0,0.5276153346328785,0.534073132144314,0.5041195836007332,0.5276153346328785
HCDR,MEPL_ER,1,2,0.001,0.666883327916802,0.6677289923191563,0.6664724391712795,0.6668948052836903
HCDR,MEPL_ER,1,2,0.01,0.6620084497887553,0.6631070434563667,0.6614497375454704,0.662021722176172
HCDR,MEPL_ER,1,2,0.1,0.6418589535261618,0.6489789844137432,0.6375629241797304,0.641894403928716
HCDR,MEPL_ER,1,2,1.0,0.5349366265843354,0.5349971353882375,0.5347597278158864,0.5349430202680037
HCDR,MEPL_ER,1,2,10.0,0.5128371790705233,0.513916314576002,0.5027618871539017,0.5127909717944623
HCDR,MEPL_ER,1,2,100.0,0.5154371140721482,0.5171338706414292,0.5027233760736798,0.5153852036052662
HCDR,MEPL_ER,1,2,1000.0,0.5141371465713357,0.5157148702168599,0.5011756237561555,0.514084813488231
HCDR,MEPL_ER,1,3,0.001,0.666883327916802,0.6715130367565314,0.6645978433575129,0.666856570941393
HCDR,MEPL_ER,1,3,0.01,0.6678583035424115,0.6725531792901782,0.6655614052850056,0.6678314410502488
HCDR,MEPL_ER,1,3,0.1,0.6646083847903802,0.6695930644112247,0.6621021475032625,0.664580465757661
HCDR,MEPL_ER,1,3,1.0,0.6421839454013649,0.6433818641987934,0.6414202724136343,0.6421690152269852
HCDR,MEPL_ER,1,3,10.0,0.6347091322716932,0.6348656913375037,0.6346087531250898,0.6347145859157357
HCDR,MEPL_ER,1,3,100.0,0.6356841078973026,0.6361439501515376,0.6353858830456276,0.6356934695743356
HCDR,MEPL_ER,1,3,1000.0,0.6353591160220995,0.6358076416739358,0.6350673758715313,0.6353683720450768
HCDR,MEPL_ER,1,4,0.001,0.666883327916802,0.6671106784516998,0.6667649279179761,0.6668772724084933
HCDR,MEPL_ER,1,4,0.01,0.6649333766655834,0.6651579996581596,0.6648142835935936,0.6649273209513211
HCDR,MEPL_ER,1,4,0.1,0.666883327916802,0.6670122490053232,0.6668151983632356,0.6668787510847146
HCDR,MEPL_ER,1,4,1.0,0.6369840753981151,0.638253137896927,0.6361649408100025,0.6369995631567963
HCDR,MEPL_ER,1,4,10.0,0.6301592460188495,0.6327380029292669,0.6283784873749809,0.6301818095786111
HCDR,MEPL_ER,1,4,100.0,0.6298342541436464,0.632333794870735,0.6281020167067972,0.6298565008098921
HCDR,MEPL_ER,1,4,1000.0,0.6301592460188495,0.6326408941187004,0.6284450494087166,0.6301813870996906
HCDR,MEPL_ER,1,5,0.001,0.6587585310367241,0.6590143524795649,0.6586154210288293,0.6587519465716258
HCDR,MEPL_ER,1,5,0.01,0.6551836204094897,0.6552625371873787,0.6551364143935863,0.6551798872995231
HCDR,MEPL_ER,1,5,0.1,0.6148846278843029,0.6151338350524891,0.6146852133708985,0.6148920862093585
HCDR,MEPL_ER,1,5,1.0,0.5216119597010075,0.5236217279718378,0.5114861600055223,0.5216588043339577
HCDR,MEPL_ER,1,5,10.0,0.5131621709457264,0.517162170006714,0.4837030887224756,0.5132398556474025
HCDR,MEPL_ER,1,5,100.0,0.5125121871953201,0.5165933452918992,0.48128233345740745,0.5125919842229472
HCDR,MEPL_ER,1,5,1000.0,0.5115372115697108,0.5153741260031466,0.4798020410718209,0.5116175365930117
HCDR,MEPL_ER,2,1,0.001,0.6718648473034438,0.6719589392643285,0.6718199541676643,0.6718648473034438
HCDR,MEPL_ER,2,1,0.01,0.6734892787524367,0.6735790539079186,0.6734470554243444,0.6734892787524367
HCDR,MEPL_ER,2,1,0.1,0.6751137102014295,0.6753802769733112,0.67499021169351,0.6751137102014295
HCDR,MEPL_ER,2,1,1.0,0.647498375568551,0.6478309845327845,0.6472999882244287,0.647498375568551
HCDR,MEPL_ER,2,1,10.0,0.6416504223521767,0.6417414448669201,0.6415928825176459,0.6416504223521767
HCDR,MEPL_ER,2,1,100.0,0.6361273554256011,0.6361938273143347,0.6360829513324708,0.6361273554256011
HCDR,MEPL_ER,2,1,1000.0,0.6364522417153996,0.6365076281065738,0.636415361650007,0.6364522417153996
HCDR,MEPL_ER,2,2,0.001,0.6366590835229119,0.6377608825283244,0.6359161053141373,0.6366444696241882
HCDR,MEPL_ER,2,2,0.01,0.63958401039974,0.6406607789588958,0.6388785443528728,0.6395697136691365
HCDR,MEPL_ER,2,2,0.1,0.6087097822554436,0.6099188832150719,0.6076086496013285,0.6086926305311997
HCDR,MEPL_ER,2,2,1.0,0.5034124146896327,0.5036476925329965,0.4936615835271819,0.5033673682351619
HCDR,MEPL_ER,2,2,10.0,0.49983750406239846,0.4997055359246172,0.473354864733304,0.4997646792413292
HCDR,MEPL_ER,2,2,100.0,0.501462463438414,0.501796333342468,0.4711210161393696,0.5013846746616577
HCDR,MEPL_ER,2,2,1000.0,0.5034124146896327,0.5043395016721268,0.4728404385857905,0.5033342036399093
HCDR,MEPL_ER,2,3,0.001,0.6649333766655834,0.6695086680100055,0.6626345136600934,0.6649066194842208
HCDR,MEPL_ER,2,3,0.01,0.6649333766655834,0.6695086680100055,0.6626345136600934,0.6649066194842208
HCDR,MEPL_ER,2,3,0.1,0.6210594735131622,0.6234362155166024,0.6192003060168308,0.6210368308673239
HCDR,MEPL_ER,2,3,1.0,0.5099122521936952,0.5104945274060821,0.5025233443661749,0.5098726986517008
HCDR,MEPL_ER,2,3,10.0,0.5053623659408515,0.5063490134111259,0.483934191387138,0.5052961957463132
HCDR,MEPL_ER,2,3,100.0,0.5027624309392266,0.5033449725878747,0.4771521366549357,0.5026905570046583
HCDR,MEPL_ER,2,3,1000.0,0.5027624309392266,0.5033404663750511,0.47731003205546685,0.5026907682441184
HCDR,MEPL_ER,2,4,0.001,0.6860578485537862,0.6880963484746376,0.6852173246318194,0.6860747145521173
HCDR,MEPL_ER,2,4,0.01,0.677283067923302,0.6795056871259483,0.6762949875458588,0.6773010948118744
HCDR,MEPL_ER,2,4,0.1,0.6301592460188495,0.6323164410961704,0.6286679058450648,0.6301799084234692
HCDR,MEPL_ER,2,4,1.0,0.531361715957101,0.5336745067233492,0.5233469062582986,0.5314039143516934
HCDR,MEPL_ER,2,4,10.0,0.5180370490737731,0.5214317156377242,0.49858862396522985,0.5181011093451492
HCDR,MEPL_ER,2,4,100.0,0.5173870653233669,0.5210311892941939,0.49598956449572484,0.5174540828785348
HCDR,MEPL_ER,2,4,1000.0,0.514787130321742,0.5179454396978513,0.49298981280526133,0.5148545700812258
HCDR,MEPL_ER,2,5,0.001,0.6600584985375365,0.6601547241597971,0.6600038789792284,0.6600544490832629
HCDR,MEPL_ER,2,5,0.01,0.6581085472863178,0.6583632942825368,0.6579651646879319,0.6581019627525684
HCDR,MEPL_ER,2,5,0.1,0.631459213519662,0.638026622296173,0.6269848498454196,0.6314236863651688
HCDR,MEPL_ER,2,5,1.0,0.531036724081898,0.5333566438653894,0.5225599309406657,0.530993476080511
HCDR,MEPL_ER,2,5,10.0,0.512187195320117,0.5123864825151242,0.5099909362831206,0.512165491752789
HCDR,MEPL_ER,2,5,100.0,0.515112122196945,0.5153222243668103,0.5132757886594528,0.5150922144739588
HCDR,MEPL_ER,2,5,1000.0,0.515112122196945,0.5153318174053596,0.513196927475007,0.5150917919950384
HCDR,MEPL_ER,3,1,0.001,0.661143599740091,0.663254481807574,0.660044693369241,0.661143599740091
HCDR,MEPL_ER,3,1,0.01,0.6621182586094867,0.6642173938145917,0.6610350401024672,0.6621182586094867
HCDR,MEPL_ER,3,1,0.1,0.6585445094217024,0.6608690585941115,0.6573065339217461,0.6585445094217024
HCDR,MEPL_ER,3,1,1.0,0.6354775828460039,0.6375298573575858,0.6341126040128238,0.6354775828460039
HCDR,MEPL_ER,3,1,10.0,0.6250812215724496,0.625747195324912,0.6245841586042018,0.6250812215724496
HCDR,MEPL_ER,3,1,100.0,0.6211825860948668,0.6218278022238757,0.620680354360918,0.6211825860948668
HCDR,MEPL_ER,3,1,1000.0,0.6205328135152697,0.6211745700403697,0.6200297203203707,0.6205328135152697
HCDR,MEPL_ER,3,2,0.001,0.6636334091647709,0.6711671153191621,0.6598621182868268,0.6635992584649989
HCDR,MEPL_ER,3,2,0.01,0.6646083847903802,0.6719437749940411,0.6609644413809361,0.6645747622922353
HCDR,MEPL_ER,3,2,0.1,0.6236594085147872,0.6274556176936881,0.6208042449215891,0.6236312739175879
